time,open,high,low,close,volume
2026-08-14T01:15:00+09:00,159.422,159.428,159.414,159.425,131
2026-08-14T01:16:00+09:00,159.423,159.434,159.421,159.422,159
2026-08-14T01:17:00+09:00,159.423,159.424,159.418,159.422,110
2026-08-14T01:18:00+09:00,159.422,159.426,159.419,159.42,89
2026-08-14T01:19:00+09:00,159.421,159.436,159.414,159.436,155
2026-08-14T01:20:00+09:00,159.435,159.447,159.432,159.442,191
2026-08-14T01:21:00+09:00,159.444,159.446,159.436,159.444,173
2026-08-14T01:22:00+09:00,159.445,159.454,159.44,159.444,176
2026-08-14T01:23:00+09:00,159.445,159.461,159.439,159.46,123
2026-08-14T01:24:00+09:00,159.459,159.463,159.44,159.44,114
2026-08-14T01:25:00+09:00,159.44,159.443,159.431,159.441,141
2026-08-14T01:26:00+09:00,159.442,159.45,159.44,159.448,99
2026-08-14T01:27:00+09:00,159.449,159.46,159.446,159.46,53
2026-08-14T01:28:00+09:00,159.46,159.461,159.453,159.458,104
2026-08-14T01:29:00+09:00,159.458,159.476,159.456,159.474,106
2026-08-14T01:30:00+09:00,159.474,159.484,159.471,159.483,138
2026-08-14T01:31:00+09:00,159.482,159.494,159.482,159.49,98
2026-08-14T01:32:00+09:00,159.488,159.488,159.476,159.476,87
2026-08-14T01:33:00+09:00,159.477,159.48,159.474,159.476,118
2026-08-14T01:34:00+09:00,159.476,159.478,159.446,159.448,150
2026-08-14T01:35:00+09:00,159.447,159.461,159.437,159.46,190
2026-08-14T01:36:00+09:00,159.458,159.46,159.458,159.46,55
2026-08-14T01:37:00+09:00,159.461,159.473,159.461,159.466,73
2026-08-14T01:38:00+09:00,159.468,159.47,159.451,159.459,150
2026-08-14T01:39:00+09:00,159.458,159.46,159.448,159.46,76
2026-08-14T01:40:00+09:00,159.459,159.46,159.455,159.457,62
2026-08-14T01:41:00+09:00,159.456,159.464,159.456,159.458,85
2026-08-14T01:42:00+09:00,159.459,159.465,159.448,159.456,149
2026-08-14T01:43:00+09:00,159.453,159.457,159.432,159.445,162
2026-08-14T01:44:00+09:00,159.446,159.463,159.445,159.46,154
2026-08-14T01:45:00+09:00,159.461,159.462,159.45,159.458,101
2026-08-14T01:46:00+09:00,159.458,159.46,159.448,159.454,147
2026-08-14T01:47:00+09:00,159.454,159.462,159.453,159.462,94
2026-08-14T01:48:00+09:00,159.462,159.477,159.462,159.472,94
2026-08-14T01:49:00+09:00,159.472,159.473,159.464,159.464,80
2026-08-14T01:50:00+09:00,159.464,159.471,159.456,159.46,92
2026-08-14T01:51:00+09:00,159.46,159.474,159.458,159.471,77
2026-08-14T01:52:00+09:00,159.472,159.474,159.468,159.472,41
2026-08-14T01:53:00+09:00,159.472,159.48,159.472,159.474,59
2026-08-14T01:54:00+09:00,159.474,159.484,159.474,159.478,86
2026-08-14T01:55:00+09:00,159.478,159.483,159.478,159.482,73
2026-08-14T01:56:00+09:00,159.482,159.484,159.48,159.482,44
2026-08-14T01:57:00+09:00,159.483,159.483,159.471,159.48,109
2026-08-14T01:58:00+09:00,159.481,159.498,159.481,159.498,127
2026-08-14T01:59:00+09:00,159.498,159.498,159.482,159.485,111
2026-08-14T02:00:00+09:00,159.484,159.498,159.482,159.49,154
2026-08-14T02:01:00+09:00,159.491,159.492,159.472,159.476,181
2026-08-14T02:02:00+09:00,159.476,159.478,159.472,159.476,85
2026-08-14T02:03:00+09:00,159.476,159.494,159.475,159.488,133
2026-08-14T02:04:00+09:00,159.489,159.505,159.487,159.496,119
2026-08-14T02:05:00+09:00,159.498,159.522,159.496,159.51,199
2026-08-14T02:06:00+09:00,159.51,159.51,159.495,159.496,83
2026-08-14T02:07:00+09:00,159.495,159.514,159.495,159.51,58
2026-08-14T02:08:00+09:00,159.51,159.51,159.5,159.508,96
2026-08-14T02:09:00+09:00,159.509,159.517,159.509,159.514,59
2026-08-14T02:10:00+09:00,159.515,159.516,159.484,159.485,195
2026-08-14T02:11:00+09:00,159.482,159.486,159.481,159.484,107
2026-08-14T02:12:00+09:00,159.483,159.487,159.472,159.484,133
2026-08-14T02:13:00+09:00,159.485,159.502,159.484,159.502,96
2026-08-14T02:14:00+09:00,159.502,159.503,159.496,159.499,102
2026-08-14T02:15:00+09:00,159.499,159.509,159.494,159.495,93
2026-08-14T02:16:00+09:00,159.494,159.494,159.484,159.492,102
2026-08-14T02:17:00+09:00,159.492,159.494,159.486,159.49,136
2026-08-14T02:18:00+09:00,159.491,159.501,159.49,159.5,60
2026-08-14T02:19:00+09:00,159.499,159.506,159.499,159.502,119
2026-08-14T02:20:00+09:00,159.501,159.502,159.49,159.497,126
2026-08-14T02:21:00+09:00,159.496,159.5,159.49,159.496,96
2026-08-14T02:22:00+09:00,159.496,159.496,159.492,159.496,42
2026-08-14T02:23:00+09:00,159.497,159.498,159.493,159.496,34
2026-08-14T02:24:00+09:00,159.495,159.496,159.486,159.486,31
2026-08-14T02:25:00+09:00,159.486,159.498,159.482,159.498,74
2026-08-14T02:26:00+09:00,159.5,159.506,159.498,159.501,53
2026-08-14T02:27:00+09:00,159.502,159.502,159.499,159.499,32
2026-08-14T02:28:00+09:00,159.5,159.524,159.5,159.521,94
2026-08-14T02:29:00+09:00,159.522,159.526,159.516,159.523,46
2026-08-14T02:30:00+09:00,159.524,159.567,159.523,159.548,303
2026-08-14T02:31:00+09:00,159.546,159.564,159.542,159.551,134
2026-08-14T02:32:00+09:00,159.552,159.56,159.544,159.551,90
2026-08-14T02:33:00+09:00,159.55,159.55,159.536,159.539,113
2026-08-14T02:34:00+09:00,159.536,159.543,159.536,159.538,103
2026-08-14T02:35:00+09:00,159.54,159.542,159.533,159.534,68
2026-08-14T02:36:00+09:00,159.534,159.535,159.532,159.533,67
2026-08-14T02:37:00+09:00,159.534,159.535,159.523,159.524,85
2026-08-14T02:38:00+09:00,159.526,159.527,159.522,159.524,105
2026-08-14T02:39:00+09:00,159.526,159.532,159.496,159.498,176
2026-08-14T02:40:00+09:00,159.498,159.516,159.497,159.514,113
2026-08-14T02:41:00+09:00,159.515,159.516,159.511,159.516,170
2026-08-14T02:42:00+09:00,159.516,159.516,159.51,159.51,90
2026-08-14T02:43:00+09:00,159.51,159.511,159.508,159.51,39
2026-08-14T02:44:00+09:00,159.51,159.517,159.508,159.515,72
2026-08-14T02:45:00+09:00,159.516,159.517,159.513,159.516,128
2026-08-14T02:46:00+09:00,159.516,159.524,159.514,159.52,48
2026-08-14T02:47:00+09:00,159.52,159.541,159.52,159.541,157
2026-08-14T02:48:00+09:00,159.539,159.539,159.52,159.52,124
2026-08-14T02:49:00+09:00,159.522,159.525,159.512,159.52,118
2026-08-14T02:50:00+09:00,159.52,159.524,159.511,159.513,67
2026-08-14T02:51:00+09:00,159.514,159.52,159.512,159.514,85
2026-08-14T02:52:00+09:00,159.514,159.522,159.513,159.52,69
2026-08-14T02:53:00+09:00,159.52,159.522,159.517,159.517,68
2026-08-14T02:54:00+09:00,159.516,159.52,159.513,159.515,36
2026-08-14T02:55:00+09:00,159.514,159.514,159.507,159.512,36
2026-08-14T02:56:00+09:00,159.511,159.529,159.51,159.524,65
2026-08-14T02:57:00+09:00,159.523,159.526,159.522,159.524,39
2026-08-14T02:58:00+09:00,159.53,159.533,159.512,159.514,88
2026-08-14T02:59:00+09:00,159.514,159.522,159.514,159.522,53
2026-08-14T03:00:00+09:00,159.523,159.523,159.52,159.521,71
2026-08-14T03:01:00+09:00,159.522,159.534,159.522,159.534,78
2026-08-14T03:02:00+09:00,159.534,159.544,159.532,159.538,84
2026-08-14T03:03:00+09:00,159.538,159.541,159.534,159.54,74
2026-08-14T03:04:00+09:00,159.539,159.543,159.531,159.533,101
2026-08-14T03:05:00+09:00,159.534,159.534,159.521,159.524,113
2026-08-14T03:06:00+09:00,159.524,159.536,159.522,159.536,142
2026-08-14T03:07:00+09:00,159.535,159.535,159.524,159.528,125
2026-08-14T03:08:00+09:00,159.53,159.532,159.519,159.52,110
2026-08-14T03:09:00+09:00,159.52,159.52,159.508,159.51,102
2026-08-14T03:10:00+09:00,159.512,159.512,159.501,159.502,50
2026-08-14T03:11:00+09:00,159.501,159.503,159.48,159.48,96
2026-08-14T03:12:00+09:00,159.482,159.482,159.457,159.459,238
2026-08-14T03:13:00+09:00,159.46,159.462,159.438,159.446,173
2026-08-14T03:14:00+09:00,159.445,159.462,159.445,159.459,139
2026-08-14T03:15:00+09:00,159.458,159.475,159.458,159.473,127
2026-08-14T03:16:00+09:00,159.472,159.478,159.471,159.471,62
2026-08-14T03:17:00+09:00,159.47,159.474,159.458,159.468,97
2026-08-14T03:18:00+09:00,159.468,159.482,159.464,159.478,152
2026-08-14T03:19:00+09:00,159.478,159.48,159.468,159.47,210
2026-08-14T03:20:00+09:00,159.471,159.492,159.47,159.488,235
2026-08-14T03:21:00+09:00,159.489,159.499,159.488,159.496,151
2026-08-14T03:22:00+09:00,159.496,159.506,159.495,159.498,168
2026-08-14T03:23:00+09:00,159.497,159.498,159.484,159.49,113
2026-08-14T03:24:00+09:00,159.49,159.495,159.476,159.484,160
2026-08-14T03:25:00+09:00,159.484,159.492,159.484,159.49,44
2026-08-14T03:26:00+09:00,159.49,159.49,159.484,159.486,39
2026-08-14T03:27:00+09:00,159.486,159.492,159.486,159.49,42
2026-08-14T03:28:00+09:00,159.488,159.496,159.476,159.476,73
2026-08-14T03:29:00+09:00,159.476,159.484,159.476,159.484,79
2026-08-14T03:30:00+09:00,159.484,159.484,159.472,159.476,104
2026-08-14T03:31:00+09:00,159.476,159.496,159.476,159.49,101
2026-08-14T03:32:00+09:00,159.49,159.502,159.49,159.498,114
2026-08-14T03:33:00+09:00,159.498,159.501,159.494,159.494,57
2026-08-14T03:34:00+09:00,159.495,159.51,159.493,159.504,123
2026-08-14T03:35:00+09:00,159.504,159.51,159.498,159.5,141
2026-08-14T03:36:00+09:00,159.499,159.5,159.49,159.494,114
2026-08-14T03:37:00+09:00,159.495,159.503,159.484,159.494,172
2026-08-14T03:38:00+09:00,159.494,159.496,159.482,159.482,138
2026-08-14T03:39:00+09:00,159.482,159.488,159.48,159.481,81
2026-08-14T03:40:00+09:00,159.482,159.486,159.475,159.48,131
2026-08-14T03:41:00+09:00,159.482,159.486,159.474,159.479,85
2026-08-14T03:42:00+09:00,159.478,159.48,159.475,159.476,113
2026-08-14T03:43:00+09:00,159.474,159.486,159.472,159.483,62
2026-08-14T03:44:00+09:00,159.484,159.487,159.48,159.486,103
2026-08-14T03:45:00+09:00,159.486,159.498,159.486,159.496,99
2026-08-14T03:46:00+09:00,159.494,159.496,159.49,159.496,65
2026-08-14T03:47:00+09:00,159.496,159.503,159.494,159.5,83
2026-08-14T03:48:00+09:00,159.502,159.503,159.498,159.498,64
2026-08-14T03:49:00+09:00,159.498,159.499,159.488,159.497,91
2026-08-14T03:50:00+09:00,159.496,159.498,159.495,159.498,61
2026-08-14T03:51:00+09:00,159.497,159.502,159.49,159.496,109
2026-08-14T03:52:00+09:00,159.494,159.506,159.494,159.498,58
2026-08-14T03:53:00+09:00,159.499,159.506,159.498,159.502,57
2026-08-14T03:54:00+09:00,159.502,159.504,159.495,159.498,96
2026-08-14T03:55:00+09:00,159.497,159.497,159.49,159.49,46
2026-08-14T03:56:00+09:00,159.491,159.5,159.49,159.499,42
2026-08-14T03:57:00+09:00,159.498,159.512,159.498,159.508,78
2026-08-14T03:58:00+09:00,159.508,159.508,159.498,159.508,86
2026-08-14T03:59:00+09:00,159.508,159.51,159.502,159.508,165
2026-08-14T04:00:00+09:00,159.508,159.51,159.498,159.506,241
2026-08-14T04:01:00+09:00,159.506,159.511,159.499,159.508,202
2026-08-14T04:02:00+09:00,159.51,159.522,159.508,159.51,123
2026-08-14T04:03:00+09:00,159.511,159.516,159.506,159.514,92
2026-08-14T04:04:00+09:00,159.513,159.514,159.508,159.51,38
2026-08-14T04:05:00+09:00,159.511,159.514,159.507,159.51,56
2026-08-14T04:06:00+09:00,159.51,159.51,159.506,159.506,74
2026-08-14T04:07:00+09:00,159.505,159.511,159.501,159.502,58
2026-08-14T04:08:00+09:00,159.503,159.512,159.503,159.508,98
2026-08-14T04:09:00+09:00,159.508,159.509,159.506,159.508,48
2026-08-14T04:10:00+09:00,159.508,159.516,159.508,159.512,63
